"Min","Q1","Median","Mean","Q3","Max","sd","Variable"
2.398,4.124,4.307,4.33,4.561,5.892,0.377369796952431,"Depth"
178.9,260.3,286.8,304.4,331.6,724.7,63.2709756440084,"XCO2Dpp"
228.4,372.8,433.3,465.8,550,1029,115.767457568371,"XCH4Dpp"
20.25,20.41,20.44,20.48,20.51,21,0.100785071382551,"TempC"
118.1,119.4,119.4,119.4,119.5,119.9,0.124301283564,"SPCµScm"
0.529,0.6275,0.6437,0.6422,0.6589,0.7122,0.0223191890030164,"ChlARFU"
1.935,2.37,2.437,2.43,2.495,2.723,0.0916307901435353,"ChlAµgL"
0.09846,0.3523,0.3655,0.3631,0.3775,0.4049,0.0215910375929074,"BGAPCRFU"
0.1573,0.4095,0.421,0.4178,0.4305,0.4542,0.0213451158862103,"BGAPCµL"
2.315,2.645,2.689,2.68,2.728,3.291,0.0898435412122258,"TurbFNU"
4.106,4.232,4.271,4.302,4.318,6.375,0.155813256090854,"fDOMRFU"
12.39,12.88,12.97,13.1,13.17,19.36,0.531180255634683,"fDOMQSU"
100.4,109.6,110.9,110.6,111.4,117,1.22882087548619,"ODOsat"
9.394,9.832,9.967,9.931,10.02,10.21,0.115752738594781,"ODOmgL"
8.034,8.494,8.532,8.523,8.566,8.699,0.0702244366646882,"pH"
3.656,4.224,4.284,4.275,4.332,4.602,0.085393163986411,"Pressps"
3.962,4.172,4.188,4.211,4.237,4.531,0.0663083907438058,"NITRATEU"
0.05328,0.05843,0.05911,0.05897,0.05954,0.06273,0.00115768824625842,"NITRATEM"
0.198,0.2274,0.2314,0.2338,0.2414,0.3102,0.0123062771445524,"ABS254"
0.07217,0.09489,0.09995,0.1024,0.1086,0.1965,0.0114996247012769,"ABS350"
24.83,25.23,25.27,25.26,25.29,25.38,0.0556401237560233,"TINT"
24.66,25.57,25.64,25.59,25.67,25.83,0.136421391101807,"TSPEC"
11.6,12.35,12.43,12.48,12.6,14.1,0.257905114314817,"TLAMP"
191.2,256.3,283.1,295,319.6,710.4,57.8553297213231,"XCO2Dppm_h"
212.6,267,296.6,313.5,339.1,834.2,71.1370363231109,"XCO2Dppm_t"
237.7,371.1,428.2,462.2,543.5,1056,113.635306772058,"XCH4Dppm_h"
174.7,461.2,517.7,544.1,612.9,1419,113.339988759272,"XCH4Dppm_t"
20.16,20.41,20.43,20.47,20.5,21.02,0.0984435276714166,"TmpC_hy"
20.21,20.39,20.43,20.46,20.49,20.92,0.0915803030849737,"TempC_t"
118.1,119.4,119.4,119.4,119.5,119.8,0.11467452352572,"SPCµScm_h"
118,119.3,119.4,119.4,119.4,119.8,0.108401526082491,"SPCµScm_t"
0.4535,0.6308,0.6458,0.6461,0.6632,0.7263,0.0233361459902179,"ChlARFU_h"
0.4216,0.6244,0.6402,0.6404,0.6565,0.7311,0.0246422558968938,"ChlARFU_t"
1.52,2.341,2.401,2.399,2.469,2.707,0.0996683493755817,"ChlAµgL_h"
1.954,2.38,2.44,2.44,2.502,2.749,0.086324788274848,"ChlAµgL_t"
0.1043,0.3538,0.3667,0.364,0.3796,0.3964,0.0223120521301256,"BGAPCRFU_h"
0.06573,0.3523,0.3667,0.3631,0.3791,0.3978,0.0242760195650023,"BGAPCRFU_t"
0.1394,0.4135,0.4237,0.4208,0.4336,0.4486,0.019972339471701,"BGAPCµgL_h"
0.1162,0.4033,0.4179,0.4143,0.431,0.4466,0.0242989962698016,"BGAPCµgL_t"
2.241,2.628,2.669,2.668,2.709,3.766,0.110280146380794,"TrbFNU_h"
2.265,2.635,2.685,2.678,2.728,3.463,0.0993620565840331,"TrbFNU_t"
4.107,4.268,4.306,4.349,4.372,6.615,0.185501182624402,"fDOMRFU_h"
4.077,4.282,4.316,4.367,4.393,6.695,0.19604641755288,"fDOMRFU_t"
12.32,12.76,12.87,12.97,13.01,19.64,0.474924282785908,"fDOMQSU_h"
12.23,12.77,12.88,12.99,13.03,19.67,0.500106469727054,"fDOMQSU_t"
102.7,109.3,110.7,110.3,111.1,114.3,1.29547935409476,"ODOst_h"
103.9,109.7,110.9,110.6,111.4,115.7,1.34681909481085,"ODOst_t"
9.415,9.849,9.972,9.935,10.02,10.21,0.113517423355497,"ODOmgL_h"
9.263,9.858,9.981,9.945,10.03,10.23,0.115249572255062,"ODOmgL_t"
8.036,8.507,8.54,8.534,8.579,8.713,0.0718185924414311,"pH_hyd"
7.968,8.501,8.536,8.526,8.571,8.713,0.0741556355507322,"pH_tau"
0.3634,0.6322,0.7026,0.7597,0.8907,1.59,0.167915449121544,"CH4uM"
11490,20940,23250,25840,30760,55790,6781.47520999935,"CH4Sat"
0.3169,0.6086,0.6831,0.7386,0.8599,1.653,0.173979555119996,"CH4M_hy"
13880,21590,23910,26050,29680,53930,6102.8980027471,"CH4St_h"
0.5054,0.823,0.93,0.9618,1.085,2.658,0.211460387289021,"CH4uM_t"
14770,25910,28780,30190,33770,83050,6497.922589644,"CH4St_t"
7.524,10.65,11.73,12.3,13.32,25.04,2.37535611133105,"CO2uM"
53.22,66.61,72.26,77.08,83.71,152.3,14.9618001013682,"CO2Sat"
7.884,10.72,11.71,12.54,13.75,34.53,2.75706915591275,"CO2M_hy"
51.75,66.6,74.05,78.82,85.35,201.1,18.4028663933026,"CO2St_h"
8.577,10.99,11.93,12.8,13.86,33.93,2.82208169987153,"CO2uM_t"
56,67.47,74,79.09,85.2,215.2,18.9113445760077,"CO2St_t"
