"Min","Q1","Median","Mean","Q3","Max","sd","Variable"
2.208,3.693,3.885,3.845,4.058,4.674,0.349785473850772,"Depth"
1274,1380,1415,1438,1493,1706,72.27019181282,"XCO2Dpp"
162.2,195.9,202.3,212.8,228.9,312.6,25.5676865434426,"XCH4Dpp"
20.12,20.27,20.34,20.38,20.46,20.81,0.145679127091691,"TempC"
96.31,96.96,97.11,97.16,97.33,98.37,0.297548802301911,"SPCuScm"
1.202,1.441,1.481,1.463,1.497,1.649,0.0477577349240363,"ChlARFU"
4.952,5.934,6.091,6.027,6.157,6.541,0.18307190740124,"ChlAugL"
0.287,0.4098,0.4232,0.4167,0.4305,0.4722,0.0217775296886637,"BGAPCRFU"
0.292,0.4312,0.4452,0.4383,0.4532,0.4833,0.0238084890791586,"BGAPCgL"
1.1,1.919,2.065,2.016,2.155,2.599,0.221553074699568,"TurbFNU"
45.57,46.02,46.19,46.27,46.4,48.62,0.33283034380407,"fDOMRFU"
134.7,136.2,136.8,137,137.5,143,1.11057137072289,"fDOMQSU"
79.64,82.66,83.18,83.3,83.9,87.55,0.911048222499143,"ODOsat"
7.041,7.448,7.497,7.476,7.544,7.929,0.101798016324202,"ODOmgL"
6.991,7.068,7.109,7.107,7.146,7.273,0.0442027977489167,"pH"
3.783,6.663,7.229,7.075,7.489,11.41,0.649948801509288,"Pressps"
6.376,8.073,8.264,8.321,8.655,10.54,0.472730398670739,"NITRATEU"
0.09992,0.1231,0.1304,0.1376,0.141,0.306,0.0261429928208537,"NITRATEM"
0.8748,0.9628,0.989,0.9853,1.008,1.06,0.0310460283825037,"ABS254"
0.3741,0.4409,0.461,0.4557,0.4722,0.4962,0.0215149967848048,"ABS350"
22.52,24.08,24.19,24.11,24.24,24.36,0.228752725149744,"TINT"
23.36,24.37,24.62,24.55,24.74,25.07,0.25976955957466,"TSPEC"
22.9,24.83,25.1,24.96,25.25,25.47,0.43389114136203,"TLAMP"
1193,1346,1391,1403,1456,1740,70.7138343918562,"XCO2Dppm_h"
1110,1347,1384,1405,1462,1793,81.2849163050548,"XCO2Dppm_t"
157,196.8,205.6,217.8,233.2,325.3,29.5093068831504,"XCH4Dppm_h"
132.6,189.5,202.1,213.1,230.9,367.9,31.502277302762,"XCH4Dppm_t"
19.99,20.27,20.34,20.37,20.46,20.8,0.144650181902684,"TmpC_hy"
20.08,20.24,20.32,20.34,20.41,20.88,0.136712727035433,"TempC_t"
96.42,97.02,97.13,97.21,97.33,98.25,0.282152660918799,"SPCScm_h"
96.38,97.01,97.15,97.21,97.33,98.26,0.278887376820441,"SPCScm_t"
1.185,1.434,1.468,1.455,1.485,1.682,0.0472004151753788,"ChlARFU_h"
1.247,1.44,1.461,1.458,1.483,1.692,0.0340931373388065,"ChlARFU_t"
5.004,6.024,6.186,6.123,6.264,6.644,0.189643883968512,"ChlAgL_h"
5.041,6.062,6.216,6.161,6.286,6.607,0.169360965040973,"ChlAgL_t"
0.2803,0.4249,0.4356,0.4307,0.4429,0.4634,0.0205894008602054,"BGAPCRFU_h"
0.2877,0.4153,0.4279,0.423,0.4366,0.4699,0.020451603544806,"BGAPCRFU_t"
0.3042,0.4343,0.4454,0.4394,0.4517,0.4895,0.0208090641204772,"BGAPCgL_h"
0.3151,0.4462,0.4577,0.4534,0.4656,0.5183,0.0190905779612477,"BGAPCgL_t"
1.192,1.886,2.035,1.984,2.093,2.592,0.185255580948135,"TrbFNU_h"
1.074,1.929,2.093,2.026,2.146,2.618,0.21328744313257,"TrbFNU_t"
45.67,46.01,46.2,46.24,46.39,47.35,0.277191699905153,"fDOMRFU_h"
45.57,45.97,46.15,46.17,46.3,47.34,0.24677294571803,"fDOMRFU_t"
134.3,136,136.7,136.9,137.4,144.8,1.21419519830504,"fDOMQSU_h"
134.2,136,136.6,136.7,137.1,142.3,0.964282127964904,"fDOMQSU_t"
78.56,82.8,83.26,83.41,84.15,87.61,0.921516578708806,"ODOst_h"
79.38,82.53,82.97,83.1,83.71,88.22,0.8580285312143,"ODOst_t"
6.973,7.426,7.459,7.435,7.48,7.678,0.0784639853591561,"ODOmgL_h"
7.137,7.444,7.481,7.479,7.548,7.889,0.0948081955541276,"ODOmgL_t"
6.945,7.068,7.111,7.105,7.144,7.229,0.0455075472870649,"pH_hyd"
6.96,7.074,7.119,7.115,7.154,7.236,0.0446887110642407,"pH_tau"
0.2878,0.329,0.3443,0.36,0.3887,0.5066,0.0441024665157007,"CH4uM"
8386,10330,10820,11370,12240,15660,1444.02887114638,"CH4Sat"
0.2838,0.3223,0.3387,0.3529,0.3769,0.5048,0.0403861678956276,"CH4M_hy"
8506,10220,10690,11220,11940,15620,1344.29042302225,"CH4St_h"
0.2262,0.2956,0.3112,0.3261,0.3422,0.5746,0.0461858719751646,"CH4uM_t"
7415,9666,10290,10790,11620,18820,1509.43261825523,"CH4St_t"
51.08,55.57,56.97,57.42,59.26,65.23,2.19788341627698,"CO2uM"
297.7,337.3,347,350.8,364.2,417.2,16.6371776086085,"CO2Sat"
47.82,55.18,57.35,57.65,60.44,70.69,3.14897375907691,"CO2M_hy"
302,341.8,352.7,358.1,372.5,464.2,19.4021523267072,"CO2St_h"
50.4,56.69,58.2,59.52,62.15,76.72,3.6178960251729,"CO2uM_t"
276.7,336.9,347.9,352.2,366.8,445.7,20.3586450417713,"CO2St_t"
