"Min","Q1","Median","Mean","Q3","Max","sd","Variable"
6.606,12.07,12.59,12.46,12.86,17.13,0.766815098437573,"Depth"
297.4,305.9,306.3,306.3,307.1,311.2,0.967390482231334,"XCO2Dpp"
126.9,136.2,140.3,146.4,154.8,214.9,13.8677428527835,"XCH4Dpp"
21.68,21.71,21.72,21.72,21.73,21.77,0.011863248460543,"TempC"
106.9,107.1,107.1,107.1,107.1,107.2,0.0181470917412872,"SPCuScm"
0.308,0.3432,0.3465,0.346,0.3498,0.3696,0.00482261779818289,"ChlARFU"
1.321,1.442,1.467,1.462,1.483,1.56,0.0241105017312082,"ChlAugL"
0.01185,0.02988,0.0309,0.03079,0.03195,0.04403,0.00218283317891659,"BGAPCRFU"
0.03529,0.04791,0.0488,0.04861,0.04969,0.06451,0.00193301166234451,"BGAPCgL"
-0.3475,-0.2634,-0.2577,-0.2586,-0.2516,-0.1703,0.0125927269577698,"TurbFNU"
2.202,2.25,2.255,2.256,2.261,2.327,0.0122596150231921,"fDOMRFU"
6.6,6.79,6.804,6.806,6.821,7.027,0.027757321752777,"fDOMQSU"
96.03,96.63,96.69,96.68,96.76,97.32,0.116194058025211,"ODOsat"
8.447,8.492,8.498,8.496,8.502,8.541,0.0089617452761642,"ODOmgL"
7.592,7.61,7.613,7.613,7.615,7.674,0.00466510644933668,"pH"
5.973,7.48,7.712,7.883,8.081,11.25,0.633954810378347,"Pressps"
1.34,1.869,1.884,1.901,1.939,2.275,0.0703726103776919,"NITRATEU"
0.01167,0.01848,0.02022,0.0202,0.02182,0.02894,0.00213262671523473,"NITRATEM"
0.5073,0.5458,0.5537,0.5502,0.5554,0.5665,0.00756047448440855,"ABS254"
0.3509,0.3641,0.3658,0.3654,0.3671,0.378,0.00246038657080643,"ABS350"
25.15,25.68,25.71,25.71,25.74,25.88,0.0597209324031636,"TINT"
26.05,26.44,26.5,26.48,26.54,26.86,0.091908722642068,"TSPEC"
26.07,26.57,26.62,26.6,26.66,26.86,0.0881132759094576,"TLAMP"
297.4,305.9,306.3,306.2,306.8,309,0.825566507192148,"XCO2Dppm_h"
289.7,306.9,307.6,307.3,308.2,316.7,1.65217529100382,"XCO2Dppm_t"
124.9,136.2,140.7,147.8,157,214.4,15.0637178423602,"XCH4Dppm_h"
114,133.2,136.7,139.6,142.8,210,10.4643505670296,"XCH4Dppm_t"
21.68,21.72,21.73,21.73,21.74,21.78,0.0127218891427236,"TmpC_hy"
21.68,21.71,21.73,21.72,21.73,21.82,0.0142109881001348,"TempC_t"
106.9,107.1,107.1,107.1,107.1,107.3,0.0280565328495527,"SPCScm_h"
106.8,107.1,107.1,107.1,107.1,107.3,0.035060866491932,"SPCScm_t"
0.3067,0.3464,0.351,0.3503,0.3549,0.3728,0.0057024597470097,"ChlARFU_h"
0.3191,0.3443,0.3494,0.3487,0.3534,0.3775,0.00598934659455834,"ChlARFU_t"
1.349,1.433,1.461,1.455,1.476,1.54,0.024828267582662,"ChlAgL_h"
1.343,1.443,1.468,1.466,1.49,1.581,0.027632971169752,"ChlAgL_t"
7.623e-06,0.02833,0.03059,0.03028,0.03257,0.04634,0.00287029296218784,"BGAPCRFU_h"
-0.00407,0.03082,0.0323,0.03216,0.0338,0.04552,0.00259096092340324,"BGAPCRFU_t"
0.01892,0.04619,0.04747,0.04722,0.04841,0.06061,0.00213603801210849,"BGAPCgL_h"
0.02139,0.04717,0.04893,0.04869,0.0504,0.06888,0.0027487425565416,"BGAPCgL_t"
-0.3173,-0.2505,-0.2438,-0.2437,-0.2377,-0.1793,0.0111493925509336,"TrbFNU_h"
-0.3078,-0.2559,-0.2499,-0.2486,-0.2443,-0.1451,0.0126900247522724,"TrbFNU_t"
2.198,2.248,2.254,2.256,2.262,2.431,0.0138832705414402,"fDOMRFU_h"
2.156,2.262,2.272,2.274,2.283,2.546,0.0248010743142847,"fDOMRFU_t"
6.683,6.81,6.834,6.835,6.86,7.16,0.036174884154685,"fDOMQSU_h"
6.59,6.772,6.792,6.794,6.81,7.093,0.038347725609693,"fDOMQSU_t"
95.94,96.63,96.69,96.67,96.74,97.36,0.126476029658998,"ODOst_h"
95.87,96.63,96.7,96.67,96.74,97.33,0.113147748373062,"ODOst_t"
8.443,8.494,8.498,8.497,8.502,8.55,0.00986767292064941,"ODOmgL_h"
8.436,8.49,8.494,8.493,8.498,8.581,0.00921855988305331,"ODOmgL_t"
7.593,7.609,7.61,7.61,7.612,7.65,0.00392423501776364,"pH_hyd"
7.563,7.611,7.612,7.613,7.614,7.657,0.00431189888840176,"pH_tau"
0.1877,0.2134,0.2201,0.2268,0.2363,0.3254,0.0176635614730888,"CH4uM"
6674,7120,7354,7516,7806,11200,504.38959016129,"CH4Sat"
0.1901,0.2126,0.2202,0.2273,0.2404,0.3328,0.0188731666632204,"CH4M_hy"
6344,7126,7389,7702,8202,11010,771.436924171838,"CH4St_h"
0.1482,0.2098,0.2213,0.2246,0.2359,0.3324,0.0234850675566468,"CH4uM_t"
4827,6684,6984,7309,7804,11170,860.131022243023,"CH4St_t"
11.69,12.11,12.13,12.13,12.16,12.37,0.042985588063564,"CO2uM"
74.25,76.41,76.54,76.53,76.67,77.87,0.221511249527584,"CO2Sat"
11.81,12.09,12.12,12.12,12.16,12.43,0.0468664647168169,"CO2M_hy"
74.47,76.36,76.56,76.5,76.72,78.08,0.299075777546736,"CO2St_h"
11.41,12.08,12.13,12.12,12.16,12.72,0.0813054849976934,"CO2uM_t"
68.92,76.34,76.56,76.46,76.71,80.13,0.586384750971515,"CO2St_t"
